"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Domain","Vocabulary","Standard Concept"
1615,"[seol] Antibiotics drug",40984555,"OMOP2182517","Kanamycin 46.5 MG [Kanamycin-Pos]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",40897825,"OMOP2095787","Kanamycin 46.5 MG Ophthalmic Solution","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41000252,"OMOP2198214","Kanamycin 46.5 MG Ophthalmic Solution [Kanamycin-Pos]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41094098,"OMOP2292060","Kanamycin 46.5 MG Ophthalmic Solution [Kanamycin-Pos] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41072439,"OMOP2270401","Kanamycin 46.5 MG Ophthalmic Solution [Kanamycin-Pos] Box of 1 by Ursapharm","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",40866673,"OMOP2064635","Kanamycin 46.5 MG Ophthalmic Solution Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41013927,"OMOP2211889","Kanamycin 49.6 MG","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41015723,"OMOP2213685","Kanamycin 49.6 MG [Kanamytrex]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41272181,"OMOP2470143","Kanamycin 49.6 MG Ophthalmic Solution","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",40968914,"OMOP2166876","Kanamycin 49.6 MG Ophthalmic Solution [Kanamytrex]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41094097,"OMOP2292059","Kanamycin 49.6 MG Ophthalmic Solution [Kanamytrex] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41053695,"OMOP2251657","Kanamycin 49.6 MG Ophthalmic Solution Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",40951470,"OMOP2149432","Kanamycin 7.44 MG/ML","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41234708,"OMOP2432670","Kanamycin 7.44 MG/ML [Kana]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41053697,"OMOP2251659","Kanamycin 7.44 MG/ML Ophthalmic Solution","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",40968915,"OMOP2166877","Kanamycin 7.44 MG/ML Ophthalmic Solution [Kana]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41125261,"OMOP2323223","Kanamycin 7.44 MG/ML Ophthalmic Solution [Kana] Box of 10","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41085238,"OMOP2283200","Kanamycin 7.44 MG/ML Ophthalmic Solution Box of 10","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",40053580,"376508","kanamycin Ophthalmic Ointment","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",40925469,"OMOP2123431","Kanamycin Ophthalmic Ointment [Kan Ophtal]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41207026,"OMOP2404988","Kanamycin Ophthalmic Ointment [Kanamytrex]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",40053581,"372525","kanamycin Ophthalmic Solution","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",40863282,"OMOP2061244","Kanamycin Ophthalmic Solution [Kana]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41237932,"OMOP2435894","Kanamycin Ophthalmic Solution [Kanamycin-Pos]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41018939,"OMOP2216901","Kanamycin Ophthalmic Solution [Kanamytrex]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21603575,"S01AA24","kanamycin; ophthalmic","Drug","ATC","C"
1615,"[seol] Antibiotics drug",1742253,"82122","levofloxacin","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",1790692,"6398","lincomycin","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",1736887,"190376","linezolid","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",1708100,"28981","loracarbef","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",19092353,"6513","lymecycline","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",1709170,"29561","meropenem","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",19003644,"6812","methacycline","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",19072054,"29629","methampicillin","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",904356,"6832","methenamine","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",19007701,"6927","mezlocillin","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",19018013,"325887","micafungin","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",19072089,"29996","micronomicin","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",19110895,"446501","micronomicin 0.003 MG/MG","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",19105100,"418216","micronomicin 0.003 MG/MG Topical Ointment","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",35854059,"OMOP5010583","micronomicin 0.6 MG/ML","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35854058,"OMOP5010582","micronomicin 0.6 MG/ML Injectable Solution","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35160052,"OMOP4817031","micronomicin 3 MG/ML","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042530,"OMOP4942275","micronomicin 3 MG/ML [RUCSOMISINA]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35854020,"OMOP5010556","micronomicin 3 MG/ML Injectable Solution","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35138328,"OMOP4795489","micronomicin 3 MG/ML Ophthalmic Solution","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042529,"OMOP4942274","micronomicin 3 MG/ML Ophthalmic Solution [RUCSOMISINA]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35854048,"OMOP5010572","micronomicin 30 MG","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35854049,"OMOP5010573","micronomicin 30 MG [Luoyi]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35854046,"OMOP5010570","micronomicin 30 MG Injectable Solution","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35854047,"OMOP5010571","micronomicin 30 MG Injectable Solution [Luoyi]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35854051,"OMOP5010575","micronomicin 30 MG/ML","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35854050,"OMOP5010574","micronomicin 30 MG/ML Injectable Solution","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35854057,"OMOP5010581","micronomicin 4 MG/ML","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35854056,"OMOP5010580","micronomicin 4 MG/ML Injectable Solution","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35854044,"OMOP5010568","micronomicin 40 MG","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35854045,"OMOP5010569","micronomicin 40 MG [Meiluoke]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35854042,"OMOP5010566","micronomicin 40 MG Oral Tablet","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35854043,"OMOP5010567","micronomicin 40 MG Oral Tablet [Meiluoke]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35156684,"OMOP4813695","micronomicin 40 MG/ML","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042522,"OMOP4942267","micronomicin 40 MG/ML [CNOCIN]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042523,"OMOP4942268","micronomicin 40 MG/ML [CURECIN]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042524,"OMOP4942269","micronomicin 40 MG/ML [KVACIN]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042525,"OMOP4942270","micronomicin 40 MG/ML [MAROCIN]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042526,"OMOP4942271","micronomicin 40 MG/ML [MIROXIN]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042527,"OMOP4942272","micronomicin 40 MG/ML [NOVORACIN]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35854019,"OMOP5010555","micronomicin 40 MG/ML [Ruinuomeixin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042528,"OMOP4942273","micronomicin 40 MG/ML [SAGACIN]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35144090,"OMOP4801186","micronomicin 40 MG/ML Injectable Solution","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042515,"OMOP4942260","micronomicin 40 MG/ML Injectable Solution [CNOCIN]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042516,"OMOP4942261","micronomicin 40 MG/ML Injectable Solution [CURECIN]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042517,"OMOP4942262","micronomicin 40 MG/ML Injectable Solution [KVACIN]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042518,"OMOP4942263","micronomicin 40 MG/ML Injectable Solution [MAROCIN]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042519,"OMOP4942264","micronomicin 40 MG/ML Injectable Solution [MIROXIN]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042520,"OMOP4942265","micronomicin 40 MG/ML Injectable Solution [NOVORACIN]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35854018,"OMOP5010554","micronomicin 40 MG/ML Injectable Solution [Ruinuomeixin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042521,"OMOP4942266","micronomicin 40 MG/ML Injectable Solution [SAGACIN]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35854039,"OMOP5010563","micronomicin 60 MG","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35854040,"OMOP5010564","micronomicin 60 MG [Junwei]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35854041,"OMOP5010565","micronomicin 60 MG [Luoyi]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35854023,"OMOP5010559","micronomicin 60 MG Injectable Solution","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35854024,"OMOP5010560","micronomicin 60 MG Injectable Solution [Junwei]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35854026,"OMOP5010562","micronomicin 60 MG Injectable Solution [Luoyi]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35854054,"OMOP5010578","micronomicin 8 MG/ML","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35854055,"OMOP5010579","micronomicin 8 MG/ML [Meiluoke]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35854052,"OMOP5010576","micronomicin 8 MG/ML Oral Solution","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35854053,"OMOP5010577","micronomicin 8 MG/ML Oral Solution [Meiluoke]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35854022,"OMOP5010558","micronomicin 80 MG","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35854021,"OMOP5010557","micronomicin 80 MG Injectable Solution","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35161855,"OMOP4818819","micronomicin 80 MG/ML","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042508,"OMOP4942254","micronomicin 80 MG/ML [CURECIN]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042509,"OMOP4942255","micronomicin 80 MG/ML [KVACIN]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042510,"OMOP4942256","micronomicin 80 MG/ML [MAROCIN]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042511,"OMOP4942257","micronomicin 80 MG/ML [MIROXIN]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042512,"OMOP4942258","micronomicin 80 MG/ML [NOVORACIN]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042513,"OMOP4942259","micronomicin 80 MG/ML [SAGACIN]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35144128,"OMOP4801224","micronomicin 80 MG/ML Injectable Solution","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042502,"OMOP4942248","micronomicin 80 MG/ML Injectable Solution [CURECIN]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042503,"OMOP4942249","micronomicin 80 MG/ML Injectable Solution [KVACIN]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042504,"OMOP4942250","micronomicin 80 MG/ML Injectable Solution [MAROCIN]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042505,"OMOP4942251","micronomicin 80 MG/ML Injectable Solution [MIROXIN]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042506,"OMOP4942252","micronomicin 80 MG/ML Injectable Solution [NOVORACIN]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042507,"OMOP4942253","micronomicin 80 MG/ML Injectable Solution [SAGACIN]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042501,"OMOP4942247","micronomicin 80 MG/ML Prefilled Syringe","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35161020,"OMOP4817993","micronomicin Injectable Solution","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042533,"OMOP4942278","micronomicin Injectable Solution [CNOCIN]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042534,"OMOP4942279","micronomicin Injectable Solution [CURECIN]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35854065,"OMOP5010589","micronomicin Injectable Solution [Junwei]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042535,"OMOP4942280","micronomicin Injectable Solution [KVACIN]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35854066,"OMOP5010590","micronomicin Injectable Solution [Luoyi]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042536,"OMOP4942281","micronomicin Injectable Solution [MAROCIN]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042537,"OMOP4942282","micronomicin Injectable Solution [MIROXIN]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042538,"OMOP4942283","micronomicin Injectable Solution [NOVORACIN]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35854064,"OMOP5010588","micronomicin Injectable Solution [Ruinuomeixin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042539,"OMOP4942284","micronomicin Injectable Solution [SAGACIN]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35145991,"OMOP4803074","micronomicin Ophthalmic Solution","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042531,"OMOP4942276","micronomicin Ophthalmic Solution [RUCSOMISINA]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35854062,"OMOP5010586","micronomicin Oral Solution","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35854063,"OMOP5010587","micronomicin Oral Solution [Meiluoke]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35854060,"OMOP5010584","micronomicin Oral Tablet","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35854061,"OMOP5010585","micronomicin Oral Tablet [Meiluoke]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",2042532,"OMOP4942277","micronomicin Prefilled Syringe","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",40056685,"446502","micronomicin Topical Ointment","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",21603573,"S01AA22","micronomicin; ophthalmic","Drug","ATC","C"
1615,"[seol] Antibiotics drug",19072122,"30005","midecamycin","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",1708880,"6980","minocycline","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",19009138,"6985","miocamycin","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",19126622,"7069","moxalactam","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",1716903,"139462","moxifloxacin","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",951511,"42372","mupirocin","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",1713930,"7233","nafcillin","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",986864,"618425","nalidixate","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",915392,"7268","natamycin","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",41076269,"OMOP2274231","Natamycin 0.002 MG/MG","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41140824,"OMOP2338786","Natamycin 0.002 MG/MG [Pima Bicir]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41296342,"OMOP2494304","Natamycin 0.002 MG/MG [Pima Biciron]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41021888,"OMOP2219850","Natamycin 0.002 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",40842881,"OMOP2040843","Natamycin 0.002 MG/MG Ophthalmic Ointment [Pima Bicir]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",40905040,"OMOP2103002","Natamycin 0.002 MG/MG Ophthalmic Ointment [Pima Bicir] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41155243,"OMOP2353205","Natamycin 0.002 MG/MG Ophthalmic Ointment [Pima Biciron]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",40998793,"OMOP2196755","Natamycin 0.002 MG/MG Ophthalmic Ointment [Pima Biciron] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",40990917,"OMOP2188879","Natamycin 0.002 MG/MG Ophthalmic Ointment Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",19110952,"446621","natamycin 0.01 MG/MG","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",41140828,"OMOP2338790","Natamycin 0.01 MG/MG [Infectomyk]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",40921951,"OMOP2119913","Natamycin 0.01 MG/MG [Pima Biciron]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",40842888,"OMOP2040850","Natamycin 0.01 MG/MG Ophthalmic Ointment [Infectomyk]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",40842887,"OMOP2040849","Natamycin 0.01 MG/MG Ophthalmic Ointment [Infectomyk] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41092552,"OMOP2290514","Natamycin 0.01 MG/MG Ophthalmic Ointment [Pima Biciron]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41060997,"OMOP2258959","Natamycin 0.01 MG/MG Ophthalmic Ointment [Pima Biciron] Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41021891,"OMOP2219853","Natamycin 0.01 MG/MG Ophthalmic Ointment Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",915395,"328421","natamycin 50 MG/ML","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",19043658,"567894","natamycin 50 MG/ML [Natacyn]","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",35851301,"OMOP5008174","natamycin 50 MG/ML [Natezhen]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35851300,"OMOP5008173","natamycin 50 MG/ML Ophthalmic Solution [Natezhen]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",19027500,"204451","natamycin 50 MG/ML Ophthalmic Suspension","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",19034531,"207100","natamycin 50 MG/ML Ophthalmic Suspension [Natacyn]","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",41175224,"OMOP2373186","Natamycin Ophthalmic Ointment [Infectomyk]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",40894217,"OMOP2092179","Natamycin Ophthalmic Ointment [Pima Bicir]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41018697,"OMOP2216659","Natamycin Ophthalmic Ointment [Pima Biciron]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",35851302,"OMOP5008175","natamycin Ophthalmic Solution [Natezhen]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",40071442,"379132","natamycin Ophthalmic Suspension","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",40071443,"365828","natamycin Ophthalmic Suspension [Natacyn]","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",21603561,"S01AA10","natamycin; ophthalmic","Drug","ATC","C"
1615,"[seol] Antibiotics drug",915981,"7299","neomycin","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",916386,"328446","neomycin 0.005 MG/MG","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",916246,"251191","neomycin 0.005 MG/MG Ophthalmic Ointment","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",21160639,"OMOP364043","Neomycin 0.005 MG/MG Ophthalmic Ointment by A A H","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21111446,"OMOP364041","Neomycin 0.005 MG/MG Ophthalmic Ointment by Alliance","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21150681,"OMOP364044","Neomycin 0.005 MG/MG Ophthalmic Ointment by Martindale","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",916382,"317436","neomycin 5 MG","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",35851594,"OMOP5008101","neomycin 5 MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",916437,"339995","neomycin 5 MG/ML","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",19116362,"564288","neomycin 5 MG/ML [Minims Neomycin sulfate]","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",21072250,"OMOP364004","Neomycin 5 MG/ML [Minims neomycin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",916245,"251172","neomycin 5 MG/ML Ophthalmic Solution","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",19008231,"106010","neomycin 5 MG/ML Ophthalmic Solution [Minims Neomycin sulfate]","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",21140836,"OMOP364010","Neomycin 5 MG/ML Ophthalmic Solution [Minims neomycin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21101589,"OMOP364011","Neomycin 5 MG/ML Ophthalmic Solution [Minims neomycin] Box of 20","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21170418,"OMOP364009","Neomycin 5 MG/ML Ophthalmic Solution Box of 20","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21130879,"OMOP364007","Neomycin 5 MG/ML Ophthalmic Solution by A A H","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21081948,"OMOP364005","Neomycin 5 MG/ML Ophthalmic Solution by Alliance","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",21081949,"OMOP364008","Neomycin 5 MG/ML Ophthalmic Solution by Martindale","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",40072291,"373018","neomycin Ophthalmic Ointment","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",40072292,"373019","neomycin Ophthalmic Solution","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",40072293,"363795","neomycin Ophthalmic Solution [Minims Neomycin sulfate]","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",21140835,"OMOP364003","Neomycin Ophthalmic Solution [Minims neomycin]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",40244013,"1191358","neomycin sulfate 5 MG/ML","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",21603556,"S01AA03","neomycin; ophthalmic","Drug","ATC","C"
1615,"[seol] Antibiotics drug",19017585,"7337","netilmicin","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",21603574,"S01AA23","netilmicin; ophthalmic","Drug","ATC","C"
1615,"[seol] Antibiotics drug",920293,"7454","nitrofurantoin","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",19015464,"31901","nitroxoline","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",1721543,"7517","norfloxacin","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",922570,"7597","nystatin","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",923081,"7623","ofloxacin","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",19023254,"7629","oleandomycin","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",1724703,"7773","oxacillin","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",19129642,"7798","oxolinic acid","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",925952,"7821","oxytetracycline","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",40857839,"OMOP2055801","Oxytetracycline 0.002 MG/MG","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41147253,"OMOP2345215","Oxytetracycline 0.002 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",40928144,"OMOP2126106","Oxytetracycline 0.002 MG/MG Ophthalmic Ointment Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",40920109,"OMOP2118071","Oxytetracycline 0.0025 MG/MG","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",40928145,"OMOP2126107","Oxytetracycline 0.0025 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",40834835,"OMOP2032797","Oxytetracycline 0.0025 MG/MG Ophthalmic Ointment Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41076206,"OMOP2274168","Oxytetracycline 0.00333 MG/MG","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",40897169,"OMOP2095131","Oxytetracycline 0.00333 MG/MG Ophthalmic Ointment","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41084479,"OMOP2282441","Oxytetracycline 0.00333 MG/MG Ophthalmic Ointment Box of 1","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",926065,"339996","oxytetracycline 0.005 MG/MG","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",19111174,"447037","oxytetracycline 0.00576 MG/MG","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",926064,"337491","oxytetracycline 0.01 MG/MG","Drug","RxNorm","S"
1615,"[seol] Antibiotics drug",40828250,"OMOP2026212","Oxytetracycline 0.01 MG/MG [Oxytetracyclin Alc]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",40904278,"OMOP2102240","Oxytetracycline 0.01 MG/MG Ophthalmic Ointment [Oxytetracyclin Alc]","Drug","RxNorm Extension","S"
1615,"[seol] Antibiotics drug",41122969,"OMOP2320931","Oxytetracycline 0.01 MG/MG Ophthalmic Ointment [Oxytetracyclin Alc] Box of 1","Drug","RxNorm Extension","S"
